Team,Opponent,Date,Time,Location,Score,GF,GA,Result,IsHome,EventID,GroupID,SourceURL
Dublin United Soccer Club DUSC Nets 2016 Boys,Kings Hammer New Albany KHPA3 New Albany B16,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Worthington United WSP Crew 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Columbus Force SC CE 2016B Tiger Sharks,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Worthington United Worthington United 94 2016 Boys White,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Columbus Force SC Columbus Force 16B White,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Worthington United WSP Worthington FC 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Locker Soccer Academy Locker Elite Pisa 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Freedom Soccer Club FREEDOM 2016 BOYS,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Columbus Force SC CE 2016B Rebellion,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Pride Soccer Club Pride SC 2016B Samba,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Olimpia USA Soccer Olimpia USA 2016/2017 BU9,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Grove City Kids Association GCKA 2016B Red,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Central Ohio Elite COE 2016B Blue,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,BCSA BCSA 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Lancaster Select Soccer Association (LSSA) LSSA 2016/2017 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Clearcreek Soccer Club Clearcreek SC 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Club Ohio Club Ohio West 16B Academy,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Alder FC Alder FC 2016 BU10 Red 25/26,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Dublin United Soccer Club DUSC Colts 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,,,,,,,,,True,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Northwest FC Northwest FC 2016B White,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,LFC United LFC United 2016 B Premier,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Grandview FC Grandview FC 2016 Boys Blue,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,LFC United LFC United 2016 B Elite 2,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Dublin United Soccer Club DUSC Prime 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Upper Arlington United UAU 2016 BU U10 BLACK,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Dublin United Soccer Club DUSC Rolling Thunder 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Olimpia USA Soccer Olimpia USA Jr Academy Team,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Elite FC Elite FC 2016 Boys Blue 1,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Grandview FC Grandview FC 2016 Boys White,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Pataskala Futbol Club Extreme (PFC Extreme) PFC Extreme U10B White,,"Dec 25, 20254:00 PM – 4:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Worthington United WSP Hawkeyes 2016 Boys,,"Dec 25, 20255:00 PM – 5:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Sporting Columbus Sporting Columbus Boys 2016 II,,"Dec 25, 20256:00 PM – 6:55 PM ESTCanceled",Reynoldsburg - Civic Park - Civic Park Field # 13 (7v7),-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Sporting Columbus Sporting Columbus Boys 2016 Bexley II,,"Dec 25, 20253:30 PM – 4:25 PM ESTCanceled",Johnstown - JYAA Belt Field  - Belt Park Reclaim Field - 7v7,-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Sporting Columbus Sporting Columbus Boys 2016 III,,"Dec 25, 20256:00 PM – 6:55 PM ESTCanceled",Johnstown Elementary School - JES Field (7v7),-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Johnstown FC Johnstown FC 2016 Boys,,"Dec 25, 20254:00 PM – 4:55 PM ESTCanceled",Powell - Liberty Park - LP-15 (Liberty Park) 7v7,-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Locker Soccer Academy Locker Elite Pisa 2016 Boys,,"Dec 25, 202510:30 AM – 11:25 AM ESTCanceled",Delaware - Havener Park - HP-02 (Havener Park) 7v7,-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,SP Soccer Academy SP Soccer Academy 2016 Boys Blue 2,,"Dec 25, 20256:20 PM – 7:15 PM ESTCanceled",Powell - Library Park - LBP-01 (Library Pk 7v7),-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Nets 2016 Boys,Johnstown FC Johnstown FC 2016 Boys,,"Dec 25, 202512:45 PM – 1:40 PM ESTCanceled",Hilliard - Frank's Park - Franks Park Field 1 (7v7),-,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Glory SC Glory SC 2016-2017 Senbeta B,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Final Third Foundation Affiliate Galacticos FC 2016 Blue,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Pataskala Futbol Club Extreme (PFC Extreme) PFC Extreme U10B White,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Central Ohio Elite COE 2016/2017B Blue,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Sporting Columbus Sporting Columbus Boys 2016 Bexley II,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Club Ohio Club Ohio East 16B Academy,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,All Out SC All Out SC 2016,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Columbus Force SC CE 2016B Falcons,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Sporting Columbus Sporting Columbus Boys 2016 III,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Delaware Knights Delaware Knights 2016 BU10 Black,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,SP Soccer Academy SP Soccer Academy 2016 Boys Blue 2,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Johnstown FC Johnstown FC 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Locker Soccer Academy Locker Elite Milan 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Worthington United WSP Hawkeyes 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Worthington United Worthington United 94 2016 Boys Navy III,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Columbus Force SC CE 2016B Super Strikers,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Columbus Force SC CE 2016B Heat,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Columbus Force SC CE 2016B Chargers,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Kings Hammer New Albany KHPA3 New Albany B16,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Worthington United WSP Crew 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Columbus Force SC CE 2016B Tiger Sharks,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Worthington United Worthington United 94 2016 Boys White,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Columbus Force SC Columbus Force 16B White,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Worthington United WSP Worthington FC 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Locker Soccer Academy Locker Elite Pisa 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Freedom Soccer Club FREEDOM 2016 BOYS,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Columbus Force SC CE 2016B Rebellion,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Pride Soccer Club Pride SC 2016B Samba,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Olimpia USA Soccer Olimpia USA 2016/2017 BU9,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Grove City Kids Association GCKA 2016B Red,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Central Ohio Elite COE 2016B Blue,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,BCSA BCSA 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Lancaster Select Soccer Association (LSSA) LSSA 2016/2017 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Clearcreek Soccer Club Clearcreek SC 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Club Ohio Club Ohio West 16B Academy,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Alder FC Alder FC 2016 BU10 Red 25/26,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Dublin United Soccer Club DUSC Colts 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Dublin United Soccer Club DUSC Nets 2016 Boys,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Northwest FC Northwest FC 2016B White,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,LFC United LFC United 2016 B Premier,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Grandview FC Grandview FC 2016 Boys Blue,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,LFC United LFC United 2016 B Elite 2,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,,,,,,,,,True,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
Dublin United Soccer Club DUSC Prime 2016 Boys,Upper Arlington United UAU 2016 BU U10 BLACK,,,,,,,,False,45535,417560,https://system.gotsport.com/org_event/events/45535/schedules?group=417560
